chr	start	end	GSM1027306	GSM1027310	GSM1027311	GSM1027320	GSM1027322	GSM1027325	GSM1027326	GSM1027328	GSM1027334	GSM1027335	GSM468792	GSM468801	GSM493384	GSM493386	GSM493387	GSM530651	GSM530652	GSM530653	GSM530654	GSM530657	GSM530658	GSM530659	GSM530660	GSM530661	GSM530663	GSM530664	GSM530665	GSM530666	GSM595913	GSM595914	GSM595917	GSM595918	GSM595919	GSM595920	GSM595922	GSM595923	GSM595926	GSM595928	GSM665800	GSM665801	GSM665802	GSM665803	GSM665804	GSM665811	GSM665812	GSM665813	GSM665814	GSM665817	GSM665819	GSM665820	GSM665824	GSM665830	GSM665831	GSM665836	GSM665837	GSM665838	GSM665839	GSM701488	GSM701489	GSM701491	GSM701492	GSM701493	GSM701499	GSM701500	GSM701503	GSM701507	GSM701508	GSM701516	GSM701525	GSM701526	GSM701539	GSM701540	GSM701541	GSM753973	GSM753974	GSM774201	GSM774203	GSM774208	GSM817160	GSM817165	GSM817166	GSM817167	GSM817198	GSM817215	GSM817220	GSM878612	GSM878613	GSM878614	GSM878615	GSM878616	GSM878621	GSM878628	GSM878630	GSM878650	GSM878651	GSM878652	GSM878658	GSM906379	GSM906380	GSM906381	Stem15	Stem16	Stem6
chr11	95000000	96000000	0.25288	0.253777	0.391435	0.389854	0.338546	0.372448	0.334521	0.246174	0.440858	0.391975	0.258213	0.234662	0.155455	0.231619	0.283304	0.142943	0.180469	0.284199	0.184485	0.196973	0.200831	0.170668	0.22498	0.236385	0.275429	0.270179	0.346301	0.276202	0.192824	0.243828	0.211945	0.230165	0.181935	0.156876	0.251537	0.219198	0.181656	0.161294	0.195112	0.199783	0.214025	0.20749	0.295847	0.169068	0.279899	0.380792	0.202133	0.278612	0.269626	0.360276	0.309264	0.246669	0.266098	0.1246	0.221623	0.167167	0.254314	0.439539	0.379001	0.27323	0.242698	0.229857	0.295878	0.307586	0.182884	0.273907	0.299162	0.373838	0.234926	0.177114	0.163216	0.157423	0.199851	0.210672	0.211026	0.299253	0.280679	0.174247	0.238818	0.246188	0.341267	0.223499	0.225495	0.210721	0.247269	0.353992	0.257289	0.424851	0.302673	0.348168	0.25922	0.29859	0.263391	0.270433	0.225686	0.212877	0.305678	0.369312	0.287381	0.334271	0.478453	0.011784	0.508749
chr11	96000000	97000000	0.16669	0.194886	0.313188	0.258698	0.238328	0.272819	0.257223	0.175015	0.263629	0.284509	0.165987	0.149841	0.08612	0.15749	0.194722	0.090599	0.115578	0.207175	0.131606	0.111955	0.116412	0.103889	0.138893	0.176107	0.197514	0.200911	0.222878	0.173477	0.127483	0.16527	0.131258	0.136637	0.102939	0.102667	0.170299	0.144122	0.120693	0.100082	0.133142	0.132852	0.14782	0.154113	0.208013	0.127987	0.169057	0.215172	0.150462	0.199754	0.208421	0.217191	0.229616	0.160365	0.19861	0.069765	0.109768	0.079	0.119644	0.247018	0.201785	0.154484	0.123005	0.123166	0.157359	0.199361	0.116706	0.154073	0.190536	0.177478	0.122277	0.096506	0.087287	0.085235	0.128674	0.120958	0.126581	0.216279	0.18449	0.08242	0.134203	0.182751	0.161976	0.170113	0.159069	0.141243	0.170532	0.269929	0.192431	0.28915	0.210482	0.256883	0.193723	0.194546	0.177398	0.189298	0.151518	0.146693	0.23273	0.263463	0.169921	0.191898	0.414143	0.01044	0.445027
chr11	97000000	98000000	0.193729	0.20965	0.354796	0.27875	0.242521	0.318917	0.303975	0.188704	0.290011	0.323728	0.179809	0.155935	0.084348	0.172586	0.221874	0.098875	0.12681	0.219463	0.118944	0.111777	0.123085	0.105507	0.150305	0.164573	0.223229	0.228115	0.241721	0.188902	0.141949	0.17754	0.139045	0.145561	0.103119	0.109051	0.177788	0.150633	0.127602	0.102463	0.123944	0.118632	0.137675	0.139019	0.22412	0.11228	0.168853	0.210373	0.130818	0.181358	0.255221	0.206552	0.22133	0.144854	0.178466	0.069614	0.100439	0.070223	0.102478	0.246362	0.188704	0.156812	0.126704	0.125819	0.154301	0.197153	0.124951	0.164165	0.198128	0.158155	0.118265	0.102405	0.08451	0.080866	0.135141	0.115695	0.117981	0.250694	0.172989	0.071836	0.122376	0.199508	0.142523	0.18795	0.162356	0.151698	0.157336	0.287291	0.186483	0.313163	0.210565	0.273598	0.200477	0.203969	0.172954	0.206452	0.168688	0.167563	0.256503	0.286551	0.189729	0.219433	0.509026	0.017822	0.538691
chr11	98000000	99000000	0.172962	0.200282	0.346462	0.26448	0.210237	0.301355	0.28634	0.190029	0.277638	0.312057	0.163474	0.140829	0.081607	0.164742	0.207477	0.098693	0.122149	0.20374	0.091922	0.110811	0.118872	0.101619	0.145408	0.121166	0.215697	0.214875	0.217949	0.167939	0.139464	0.175271	0.136719	0.143597	0.103719	0.122734	0.18708	0.154334	0.13824	0.121277	0.119338	0.112638	0.128175	0.132773	0.234691	0.077013	0.163361	0.206663	0.088282	0.140814	0.231893	0.191825	0.177191	0.108127	0.128347	0.068332	0.098297	0.067113	0.096995	0.235003	0.184656	0.150148	0.116013	0.117539	0.139967	0.184459	0.113214	0.154368	0.192288	0.153271	0.108937	0.09673	0.08187	0.07985	0.124107	0.095435	0.096931	0.252373	0.125935	0.075319	0.120964	0.202976	0.138811	0.183102	0.150751	0.138871	0.111647	0.268768	0.176592	0.282443	0.197089	0.252814	0.19116	0.187723	0.135741	0.209296	0.173263	0.171329	0.252889	0.270628	0.173696	0.190722	0.519443	0.017455	0.54258
chr11	99000000	100000000	0.18125	0.255481	0.399025	0.280249	0.234364	0.323779	0.293261	0.211285	0.301797	0.325387	0.176701	0.155781	0.081427	0.175215	0.208205	0.109669	0.128149	0.282008	0.110789	0.101339	0.115767	0.10288	0.143463	0.146306	0.215155	0.224269	0.235088	0.18814	0.153096	0.179108	0.133993	0.139548	0.098497	0.142808	0.263265	0.206264	0.142494	0.119777	0.125062	0.120398	0.141743	0.142694	0.266438	0.099155	0.166963	0.220076	0.11651	0.16555	0.27259	0.201169	0.226163	0.133687	0.163006	0.068493	0.102527	0.067432	0.10482	0.252114	0.187885	0.157716	0.127535	0.122823	0.149855	0.205211	0.119145	0.165604	0.199773	0.164054	0.113713	0.101051	0.082256	0.083464	0.129606	0.10145	0.102419	0.25923	0.150952	0.068697	0.126507	0.247036	0.141688	0.207278	0.162848	0.148368	0.138854	0.303538	0.19932	0.303353	0.211414	0.286269	0.216578	0.199434	0.163992	0.238792	0.180889	0.176758	0.326743	0.29472	0.197704	0.215101	0.531101	0.016895	0.548445
chr11	100000000	101000000	0.227189	0.225013	0.377167	0.334854	0.303347	0.357518	0.302302	0.221555	0.35291	0.342976	0.217192	0.195955	0.092702	0.191331	0.230594	0.117264	0.138313	0.256604	0.191652	0.123868	0.136289	0.115547	0.161442	0.246627	0.226739	0.243751	0.285576	0.225637	0.161248	0.196417	0.144898	0.154605	0.109623	0.131654	0.217794	0.185085	0.152416	0.12453	0.16944	0.16867	0.193962	0.191859	0.267176	0.18605	0.16215	0.207856	0.233799	0.266636	0.26908	0.202809	0.333185	0.24544	0.296053	0.074531	0.096051	0.067515	0.100923	0.241081	0.178231	0.156284	0.154298	0.15233	0.146374	0.24604	0.12705	0.1845	0.209725	0.150862	0.11346	0.119268	0.087872	0.083318	0.142002	0.150747	0.153016	0.250826	0.263581	0.086267	0.126878	0.232595	0.143095	0.212932	0.216448	0.201223	0.264494	0.355727	0.25027	0.349707	0.248386	0.334861	0.245842	0.236344	0.258559	0.226052	0.193396	0.182615	0.292504	0.315284	0.22064	0.26225	0.489003	0.011662	0.519798
chr11	101000000	102000000	0.194093	0.200985	0.332835	0.311058	0.24867	0.324472	0.295734	0.200208	0.339592	0.328047	0.210739	0.192155	0.094206	0.184023	0.225748	0.105942	0.138393	0.207912	0.113684	0.121101	0.134986	0.119142	0.162044	0.139713	0.226489	0.23766	0.282916	0.223152	0.150874	0.192569	0.142602	0.150939	0.111254	0.115551	0.159895	0.138819	0.138682	0.116191	0.143956	0.138906	0.156212	0.151903	0.228509	0.103799	0.171834	0.215924	0.111275	0.171169	0.207318	0.231157	0.193059	0.139258	0.158672	0.074048	0.104552	0.077178	0.108448	0.247406	0.192552	0.156867	0.140101	0.138976	0.155851	0.220413	0.128409	0.170346	0.204621	0.16721	0.118735	0.110968	0.091279	0.085932	0.139625	0.142588	0.14849	0.247445	0.167812	0.087699	0.133048	0.204943	0.160442	0.196212	0.17803	0.163868	0.143896	0.297093	0.206492	0.33426	0.235919	0.295639	0.214285	0.224366	0.158876	0.206782	0.176391	0.168541	0.254115	0.30203	0.19289	0.22686	0.481398	0.014798	0.521429
chr11	102000000	103000000	0.240554	0.238309	0.377823	0.397398	0.306888	0.386111	0.328147	0.2257	0.364479	0.366582	0.254479	0.235152	0.15029	0.229607	0.272085	0.121905	0.178658	0.262235	0.1536	0.186389	0.193917	0.16548	0.216377	0.185669	0.266891	0.270761	0.335748	0.269036	0.170574	0.232903	0.198021	0.211853	0.166048	0.130202	0.182071	0.163095	0.15228	0.13112	0.173711	0.176965	0.187653	0.190017	0.2527	0.146436	0.254742	0.337883	0.161985	0.220599	0.244822	0.323582	0.242925	0.188374	0.216513	0.127447	0.187688	0.153215	0.210322	0.379081	0.318761	0.24409	0.216248	0.210995	0.256247	0.281339	0.182753	0.24574	0.285226	0.307008	0.199354	0.165323	0.150687	0.154116	0.192826	0.215128	0.222018	0.281491	0.22742	0.164017	0.225245	0.245051	0.275918	0.226117	0.216417	0.201689	0.194114	0.342764	0.246293	0.376876	0.264359	0.338324	0.247228	0.262184	0.206583	0.230994	0.201789	0.18783	0.294948	0.331331	0.251044	0.305256	0.487734	0.014176	0.520419
chr11	103000000	104000000	0.207403	0.232786	0.376808	0.314853	0.297262	0.331593	0.302618	0.219422	0.360111	0.348972	0.232523	0.213263	0.097382	0.187307	0.236846	0.113337	0.136395	0.253173	0.152813	0.13098	0.134982	0.116666	0.164602	0.208513	0.233281	0.237871	0.306535	0.240824	0.159059	0.200973	0.150877	0.161384	0.117535	0.138577	0.207875	0.177996	0.146528	0.121716	0.14301	0.136741	0.157743	0.157831	0.253563	0.144318	0.180902	0.254688	0.175531	0.214882	0.251164	0.248385	0.26705	0.191563	0.235409	0.083829	0.110467	0.085657	0.118903	0.277479	0.210155	0.174308	0.146376	0.137753	0.172213	0.234858	0.136201	0.170121	0.237607	0.19457	0.127315	0.108935	0.094509	0.095644	0.150121	0.154404	0.156081	0.259802	0.227565	0.088904	0.14969	0.222932	0.170302	0.203391	0.185688	0.167943	0.212183	0.316082	0.207928	0.33407	0.233003	0.3027	0.217914	0.220676	0.21292	0.23452	0.197709	0.194008	0.282968	0.306071	0.206845	0.25568	0.496556	0.014693	0.532537
chr11	104000000	105000000	0.200701	0.210231	0.361303	0.32329	0.296791	0.348148	0.301461	0.206763	0.332579	0.338358	0.214182	0.187763	0.115347	0.198111	0.248852	0.116283	0.143836	0.220181	0.145919	0.146335	0.153864	0.12865	0.185024	0.196836	0.242586	0.245092	0.282304	0.22426	0.158844	0.205727	0.17276	0.185099	0.14063	0.136886	0.215465	0.17928	0.141415	0.118141	0.153937	0.154331	0.183812	0.184195	0.252624	0.121768	0.226872	0.326081	0.167067	0.217801	0.263732	0.291138	0.279517	0.18313	0.221928	0.109845	0.160776	0.117442	0.174107	0.351583	0.276658	0.224065	0.175944	0.164377	0.231574	0.233446	0.166769	0.213139	0.287331	0.282072	0.171447	0.134046	0.118283	0.123709	0.169637	0.147917	0.15272	0.274352	0.201928	0.112873	0.188284	0.206374	0.240747	0.195354	0.171731	0.157588	0.192316	0.325814	0.223169	0.336443	0.225626	0.300471	0.23101	0.218683	0.212712	0.22201	0.187977	0.185245	0.270942	0.300221	0.214755	0.250738	0.509274	0.014422	0.531873
chr11	105000000	106000000	0.208571	0.208304	0.359538	0.307889	0.255939	0.346458	0.302574	0.213219	0.314448	0.339988	0.201568	0.193723	0.095354	0.187225	0.238529	0.114689	0.133513	0.217397	0.111544	0.125012	0.136493	0.12044	0.16107	0.150747	0.231738	0.235601	0.267163	0.21687	0.160556	0.188636	0.158682	0.165935	0.121386	0.141278	0.252859	0.206107	0.14658	0.120827	0.1453	0.13968	0.159162	0.160385	0.264166	0.099988	0.204311	0.271932	0.108831	0.167219	0.256758	0.260255	0.199905	0.134693	0.158022	0.089472	0.125972	0.086355	0.13768	0.301758	0.239489	0.199931	0.14503	0.145476	0.183312	0.231764	0.153472	0.185084	0.236821	0.220282	0.142807	0.115475	0.101862	0.101152	0.168072	0.138513	0.141911	0.264927	0.154695	0.094401	0.159134	0.219158	0.193768	0.195486	0.159043	0.151709	0.138558	0.316851	0.215656	0.325486	0.232829	0.314002	0.232163	0.209176	0.156747	0.244119	0.185484	0.193102	0.278405	0.315152	0.221132	0.260796	0.528109	0.015765	0.543733
chr11	106000000	107000000	0.183622	0.211127	0.358117	0.313725	0.25221	0.335387	0.309332	0.220768	0.316397	0.34894	0.211916	0.189439	0.087142	0.177061	0.22516	0.126702	0.133701	0.238502	0.141835	0.10432	0.126654	0.112033	0.151609	0.197831	0.222238	0.232967	0.279435	0.220212	0.16989	0.195625	0.139398	0.143157	0.104776	0.149327	0.208231	0.175301	0.158385	0.131114	0.142465	0.141208	0.158453	0.157195	0.27441	0.134018	0.170493	0.216934	0.161112	0.228872	0.25912	0.223642	0.247236	0.177359	0.214113	0.07028	0.102366	0.074395	0.10629	0.257021	0.195089	0.165493	0.126652	0.13298	0.161574	0.246094	0.133695	0.166832	0.207851	0.172112	0.12042	0.101072	0.09334	0.08752	0.147482	0.13864	0.150171	0.25793	0.206706	0.074556	0.130256	0.208253	0.152583	0.201036	0.185388	0.168682	0.192174	0.309983	0.204917	0.342107	0.244224	0.298618	0.216295	0.228559	0.199301	0.238976	0.200991	0.19948	0.282263	0.312966	0.21786	0.257193	0.498015	0.017166	0.529662
chr11	107000000	108000000	0.243015	0.203462	0.337123	0.316599	0.259705	0.32618	0.280564	0.242094	0.321533	0.326736	0.204324	0.19111	0.118751	0.199672	0.241014	0.134726	0.154922	0.219552	0.12492	0.144045	0.157397	0.13617	0.17523	0.142243	0.238982	0.244634	0.282151	0.224288	0.175721	0.20517	0.154358	0.171895	0.134798	0.151896	0.186401	0.168879	0.172368	0.151403	0.169382	0.173039	0.18645	0.177363	0.262647	0.118034	0.201086	0.283754	0.11085	0.179079	0.225033	0.273492	0.18338	0.140049	0.158877	0.090663	0.140377	0.109712	0.153407	0.313301	0.255138	0.197779	0.16544	0.161118	0.201553	0.222998	0.153275	0.197853	0.239347	0.245762	0.152209	0.129884	0.121149	0.118151	0.163065	0.15346	0.152056	0.25402	0.182737	0.123249	0.171049	0.207274	0.219379	0.203445	0.182817	0.178282	0.146678	0.325911	0.228627	0.34517	0.250022	0.325456	0.234946	0.24491	0.16401	0.234224	0.218313	0.19985	0.248265	0.306093	0.2039	0.237255	0.475337	0.011791	0.511125
chr11	108000000	109000000	0.24827	0.230566	0.366232	0.333285	0.301234	0.33425	0.279441	0.216267	0.337674	0.336604	0.230707	0.211849	0.123964	0.199441	0.26036	0.110838	0.155363	0.256259	0.161939	0.155853	0.160583	0.138948	0.188137	0.204013	0.250442	0.252495	0.305797	0.248253	0.148794	0.216416	0.167935	0.181104	0.147371	0.127473	0.202095	0.17588	0.139924	0.11774	0.172412	0.176344	0.183454	0.18001	0.242323	0.165037	0.221506	0.337829	0.17723	0.229891	0.209369	0.300451	0.267241	0.193628	0.226035	0.109245	0.173908	0.135506	0.183581	0.367793	0.300648	0.229342	0.187957	0.180102	0.246325	0.222741	0.156859	0.222278	0.280764	0.299597	0.180206	0.143007	0.130177	0.134829	0.168734	0.168775	0.168673	0.276204	0.232008	0.124598	0.202693	0.236373	0.258134	0.213465	0.200874	0.184401	0.202732	0.321688	0.226323	0.36384	0.255956	0.321781	0.23595	0.251691	0.205295	0.225592	0.185007	0.188417	0.290533	0.309645	0.214268	0.26259	0.484188	0.011331	0.51448
chr11	109000000	110000000	0.196397	0.231971	0.374525	0.314263	0.268695	0.324611	0.294073	0.226002	0.299975	0.338633	0.210546	0.18593	0.11007	0.196386	0.24514	0.125716	0.153224	0.243697	0.138131	0.14656	0.154857	0.130784	0.184592	0.175176	0.242371	0.249333	0.289551	0.224272	0.170258	0.212883	0.157841	0.175541	0.124997	0.149796	0.242012	0.209549	0.165104	0.135903	0.147118	0.145531	0.156174	0.150654	0.275632	0.131511	0.176889	0.218445	0.140591	0.203244	0.265127	0.242244	0.23343	0.163631	0.201495	0.082403	0.10284	0.078035	0.120004	0.254857	0.200051	0.177657	0.145171	0.144173	0.152038	0.223718	0.153658	0.176821	0.216762	0.166244	0.122531	0.117071	0.096687	0.086325	0.170027	0.174001	0.173643	0.254346	0.201199	0.110952	0.138505	0.235048	0.159777	0.217829	0.184032	0.167462	0.169605	0.301798	0.206791	0.358104	0.247029	0.300224	0.217542	0.228201	0.180761	0.241488	0.200739	0.198097	0.289709	0.306556	0.208233	0.242802	0.468058	0.0137	0.507722
chr11	110000000	111000000	0.243403	0.288334	0.434769	0.361846	0.28611	0.349369	0.3103	0.252685	0.36249	0.366256	0.247519	0.225897	0.14679	0.212792	0.272764	0.138638	0.172856	0.345011	0.13544	0.176912	0.186066	0.151838	0.212023	0.168628	0.256751	0.267669	0.325029	0.256958	0.182894	0.231476	0.188101	0.204131	0.159613	0.168977	0.222922	0.196995	0.17786	0.154121	0.159149	0.154297	0.165048	0.161494	0.290454	0.12698	0.209339	0.291906	0.133173	0.197542	0.256966	0.2876	0.210059	0.1618	0.185075	0.098848	0.140558	0.112011	0.158537	0.319685	0.255972	0.201697	0.203112	0.196726	0.200783	0.246837	0.173752	0.240044	0.25558	0.234912	0.154077	0.161473	0.121184	0.118584	0.185286	0.170238	0.170163	0.273982	0.202535	0.154397	0.185681	0.305636	0.215177	0.268162	0.20511	0.190866	0.166218	0.31949	0.21912	0.366751	0.267585	0.311178	0.226673	0.249082	0.192313	0.253448	0.22399	0.218658	0.372843	0.324278	0.212193	0.248905	0.483971	0.012284	0.517332
chr11	111000000	112000000	0.274972	0.244257	0.390258	0.432838	0.387198	0.396379	0.349156	0.279165	0.425168	0.405327	0.267773	0.252445	0.158623	0.229753	0.291443	0.150512	0.193838	0.289429	0.188161	0.193229	0.200527	0.170265	0.225539	0.218941	0.275687	0.283434	0.358085	0.29341	0.189788	0.251321	0.191862	0.211398	0.171043	0.167601	0.208903	0.196275	0.182405	0.155714	0.193779	0.196574	0.202877	0.187634	0.285487	0.192941	0.23119	0.346468	0.188251	0.265484	0.261183	0.314703	0.276609	0.22619	0.250419	0.122377	0.173392	0.147768	0.196298	0.390064	0.313856	0.23741	0.258447	0.244861	0.253936	0.291703	0.18643	0.286731	0.289307	0.309093	0.186082	0.193041	0.161001	0.15611	0.194155	0.208632	0.203008	0.280456	0.280143	0.173539	0.23533	0.263957	0.27651	0.241989	0.206944	0.197721	0.234032	0.347084	0.253051	0.38304	0.303787	0.351435	0.255066	0.260583	0.24914	0.264748	0.238707	0.226877	0.300375	0.350322	0.243263	0.2871	0.471656	0.010468	0.511432
chr11	112000000	113000000	0.227411	0.26633	0.422673	0.393044	0.375673	0.371948	0.312516	0.293185	0.355187	0.379465	0.234781	0.219424	0.137832	0.219625	0.293384	0.15068	0.17673	0.305157	0.220088	0.162152	0.173251	0.143592	0.201763	0.25538	0.265809	0.28664	0.328405	0.259752	0.195622	0.246902	0.169319	0.18297	0.138984	0.177762	0.253495	0.23348	0.194276	0.167328	0.190834	0.188844	0.186961	0.173766	0.31348	0.23302	0.208876	0.294156	0.235501	0.300526	0.292385	0.280331	0.318353	0.267859	0.309057	0.123435	0.136221	0.112826	0.154939	0.327861	0.260214	0.216626	0.163737	0.159961	0.19969	0.257299	0.191643	0.195401	0.297522	0.242822	0.154705	0.142569	0.136779	0.12598	0.19764	0.197007	0.198908	0.280753	0.319053	0.133013	0.182417	0.273476	0.224779	0.257254	0.190725	0.179938	0.27072	0.325477	0.241676	0.381755	0.311808	0.328613	0.242569	0.258324	0.279418	0.29619	0.247324	0.232794	0.322669	0.360527	0.218573	0.259371	0.457077	0.009278	0.498232
chr11	113000000	114000000	0.263943	0.257355	0.400993	0.404666	0.3618	0.365212	0.323352	0.312249	0.395752	0.394375	0.233684	0.232137	0.145663	0.227587	0.298646	0.154484	0.18529	0.296179	0.196641	0.170082	0.180663	0.163611	0.21336	0.219518	0.275824	0.29633	0.333045	0.264735	0.201158	0.257483	0.167387	0.179917	0.142359	0.181118	0.24552	0.230866	0.203953	0.177757	0.216975	0.22754	0.221018	0.198793	0.322974	0.208206	0.211322	0.313646	0.19457	0.270602	0.287139	0.31307	0.261916	0.231915	0.258813	0.131278	0.153964	0.134662	0.171036	0.360205	0.283766	0.223131	0.212378	0.198519	0.226193	0.255255	0.196724	0.237336	0.306567	0.278213	0.169158	0.174518	0.158739	0.154223	0.194996	0.202793	0.198142	0.286645	0.306605	0.144814	0.20031	0.255798	0.258314	0.244499	0.213977	0.206101	0.244795	0.357941	0.276897	0.398924	0.345061	0.373894	0.267872	0.275442	0.241569	0.308643	0.264528	0.246798	0.292844	0.394253	0.211158	0.251136	0.451565	0.010309	0.492053
chr11	114000000	115000000	0.230031	0.23833	0.388863	0.386968	0.353632	0.364749	0.327511	0.267582	0.376162	0.379599	0.229129	0.215917	0.127182	0.213443	0.271414	0.128514	0.167411	0.261307	0.185887	0.155662	0.170649	0.148624	0.201392	0.217615	0.263976	0.280458	0.315921	0.253265	0.175467	0.242207	0.16276	0.175071	0.137118	0.145841	0.225606	0.202894	0.177671	0.152231	0.200609	0.202189	0.19594	0.188571	0.274009	0.203809	0.206614	0.305518	0.195439	0.26462	0.260095	0.285983	0.278266	0.238183	0.268558	0.113655	0.14919	0.119729	0.160608	0.33163	0.262167	0.209593	0.182232	0.176783	0.210815	0.250895	0.172002	0.206841	0.276387	0.263191	0.158653	0.151122	0.136902	0.13867	0.176384	0.166439	0.161109	0.280081	0.280277	0.123206	0.1937	0.248394	0.233883	0.236776	0.198636	0.184597	0.235304	0.325751	0.242585	0.38108	0.313669	0.338358	0.243514	0.257122	0.234033	0.266456	0.217789	0.208413	0.286844	0.359805	0.227106	0.261484	0.454595	0.012909	0.501737
chr11	115000000	116000000	0.266836	0.315723	0.481329	0.371615	0.343946	0.352295	0.311168	0.341541	0.330371	0.383884	0.258765	0.244462	0.116347	0.199497	0.273511	0.178114	0.167414	0.374041	0.238516	0.137341	0.149363	0.12964	0.180546	0.285379	0.243028	0.283895	0.350928	0.28166	0.224248	0.238546	0.149068	0.154393	0.115448	0.217954	0.323089	0.293543	0.241678	0.218799	0.215083	0.214613	0.215115	0.204949	0.385809	0.246513	0.19325	0.267591	0.26636	0.330498	0.373407	0.26839	0.346842	0.298475	0.344362	0.102234	0.127499	0.108132	0.14067	0.305956	0.238428	0.193357	0.150386	0.140879	0.176179	0.247431	0.182548	0.171967	0.252545	0.207828	0.13509	0.13213	0.121962	0.118341	0.185916	0.165886	0.166517	0.274433	0.35319	0.098277	0.164417	0.309106	0.189819	0.28042	0.225551	0.211557	0.304104	0.355705	0.265184	0.400531	0.353454	0.359815	0.262572	0.270667	0.303519	0.343962	0.302945	0.280098	0.37712	0.414679	0.200794	0.237493	0.457848	0.010728	0.501068
chr11	116000000	117000000	0.311084	0.267524	0.413887	0.395065	0.344811	0.371149	0.321356	0.339506	0.388563	0.40961	0.248109	0.237008	0.176115	0.245067	0.298796	0.169568	0.204848	0.318952	0.19023	0.203444	0.221612	0.183685	0.242633	0.221231	0.291644	0.311066	0.346332	0.275737	0.210116	0.275171	0.195699	0.212832	0.180387	0.187555	0.267471	0.254034	0.218281	0.190149	0.244264	0.256074	0.256277	0.229075	0.334946	0.212125	0.251027	0.356795	0.191269	0.255851	0.324086	0.321947	0.259765	0.226635	0.259039	0.140881	0.186752	0.171839	0.210536	0.403277	0.339497	0.257296	0.231859	0.227354	0.249735	0.282186	0.20036	0.259583	0.298179	0.314133	0.193279	0.185015	0.188376	0.184181	0.20813	0.184388	0.178554	0.296863	0.305745	0.182378	0.234835	0.273096	0.298998	0.263549	0.238269	0.229872	0.25016	0.391114	0.296801	0.391844	0.348085	0.398829	0.281487	0.27119	0.242618	0.325868	0.287828	0.263084	0.308145	0.398902	0.191795	0.230608	0.453639	0.010468	0.496902
chr11	117000000	118000000	0.337156	0.266836	0.396356	0.440848	0.395757	0.378249	0.357904	0.374738	0.444949	0.447684	0.251871	0.256602	0.200495	0.265684	0.323856	0.195147	0.236604	0.327641	0.217185	0.216294	0.244493	0.208093	0.258719	0.234911	0.31528	0.322063	0.368357	0.29189	0.234634	0.30594	0.182337	0.203644	0.187006	0.214057	0.264057	0.26619	0.236648	0.204893	0.250128	0.267443	0.258743	0.216076	0.333821	0.248027	0.263336	0.398764	0.193726	0.279081	0.323739	0.349943	0.254855	0.263517	0.262529	0.153893	0.200309	0.197993	0.237285	0.449854	0.373481	0.289116	0.260987	0.248324	0.291869	0.306272	0.25083	0.291782	0.325076	0.371269	0.21695	0.225865	0.234649	0.229185	0.25306	0.194328	0.181646	0.283507	0.359956	0.221166	0.264299	0.285086	0.360072	0.272757	0.2284	0.236726	0.257854	0.392045	0.305315	0.393336	0.380529	0.417248	0.287051	0.28267	0.278731	0.354433	0.324676	0.291678	0.291363	0.42942	0.206212	0.244013	0.443483	0.008293	0.486032
